id_aviso,fuente,tipo_operacion,tipo_inmueble,titulo,precio_uf,precio_clp,comuna,provincia,superficie_m2,dormitorios,banos,url,fecha_primera_vista,fecha_ultima_vista,historial_precios,latitud,longitud
DEMO-01830,demo,venta,departamento,Depto 3D 2B en Los Ángeles,2783.0,109928500,Los Ángeles,Biobío,72 m²,3,2,https://example.invalid/demo/01830,2026-08-19,2026-08-27,2026-08-19:2783.0,-37.46327,-72.34498
DEMO-02104,demo,venta,casa,Casa 3D 2B en San Pedro de la Paz,4291.0,169494500,San Pedro de la Paz,Concepción,,3,2,https://example.invalid/demo/02104,2026-07-13,2026-07-26,2026-07-13:4291.0,-36.82927,-73.0795
DEMO-01158,demo,venta,departamento,Depto 5D 3B en Concepción,12298.0,485771000,Concepción,Concepción,129 m²,5,3,https://example.invalid/demo/01158,2026-05-09,2026-06-30,2026-05-09:12298.0,-36.82777,-73.05831
DEMO-02919,demo,venta,casa,Casa 6D 4B en Tomé,5466.0,215907000,Tomé,Concepción,244 m²,6,4,https://example.invalid/demo/02919,2026-07-27,2026-08-12,2026-07-27:5466.0,-36.61955,-72.96126
DEMO-02771,demo,venta,departamento,Depto 2D 1B en Talcahuano,1908.0,75366000,Talcahuano,Concepción,,2,1,https://example.invalid/demo/02771,2026-07-18,2026-08-16,2026-07-18:1908.0,-36.72899,-73.0915
DEMO-01306,demo,venta,casa,Casa 4D 2B en Florida,2210.0,87295000,Florida,Concepción,,4,2,https://example.invalid/demo/01306,2026-08-17,2026-09-01,2026-08-17:2210.0,-36.83116,-72.66707
DEMO-02597,demo,venta,casa,Casa 6D 4B en Talcahuano,9214.0,363953000,Talcahuano,Concepción,267 m²,6,4,https://example.invalid/demo/02597,2026-08-07,2026-09-01,2026-08-07:9214.0,-36.73645,-73.10828
DEMO-02626,demo,venta,casa,Casa 4D 2B en Talcahuano,3471.0,137104500,Talcahuano,Concepción,134 m²,4,2,https://example.invalid/demo/02626,2026-05-19,2026-06-27,2026-05-19:3471.0,-36.72755,-73.08235
DEMO-01641,demo,venta,casa,Casa 5D 3B en Los Ángeles,6604.0,260858000,Los Ángeles,Biobío,170 m²,5,3,https://example.invalid/demo/01641,2026-05-16,2026-05-27,2026-05-16:6604.0,-37.47078,-72.33859
DEMO-01472,demo,venta,departamento,Depto 3D 2B en Hualpén,3842.0,151759000,Hualpén,Concepción,74 m²,3,2,https://example.invalid/demo/01472,2026-07-18,2026-09-01,2026-07-18:3842.0,-36.79058,-73.09053
DEMO-03002,demo,venta,casa,Casa 6D 4B en Tomé,7210.0,284795000,Tomé,Concepción,,6,4,https://example.invalid/demo/03002,2026-08-31,2026-09-01,2026-08-31:7210.0,-36.61404,-72.95026
DEMO-00832,demo,venta,casa,Casa 5D 3B en Concepción,5704.0,225308000,Concepción,Concepción,,5,3,https://example.invalid/demo/00832,2026-05-24,2026-05-30,2026-05-24:5704.0,-36.80664,-73.02099
DEMO-01430,demo,venta,departamento,Depto 2D 1B en Hualpén,2634.0,104043000,Hualpén,Concepción,68 m²,2,1,https://example.invalid/demo/01430,2026-07-05,2026-07-07,2026-07-05:2634.0,-36.79199,-73.08373
DEMO-01916,demo,venta,casa,Casa 4D 2B en Penco,3416.0,134932000,Penco,Concepción,157 m²,4,2,https://example.invalid/demo/01916,2026-06-11,2026-07-25,2026-06-11:3416.0,-36.73208,-72.99392
DEMO-01649,demo,venta,casa,Casa 3D 2B en Los Ángeles,2787.0,110086500,Los Ángeles,Biobío,,3,2,https://example.invalid/demo/01649,2026-08-08,2026-08-13,2026-08-08:2787.0,-37.49284,-72.32896
DEMO-01396,demo,venta,departamento,Depto 4D 2B en Hualpén,6320.0,249640000,Hualpén,Concepción,104 m²,4,2,https://example.invalid/demo/01396,2026-08-19,2026-09-01,2026-08-19:6320.0,-36.79414,-73.09335
DEMO-03017,demo,venta,casa,Casa 4D 2B en Tomé,31.0,1224500,Tomé,Concepción,151 m²,4,2,https://example.invalid/demo/03017,2026-05-30,2026-06-11,2026-05-30:31.0,-36.62543,-72.94581
DEMO-02714,demo,venta,casa,Casa 6D 4B en Talcahuano,10206.0,403137000,Talcahuano,Concepción,242 m²,6,4,https://example.invalid/demo/02714,2026-07-26,2026-07-26,2026-07-26:10206.0,-36.7198,-73.09895
DEMO-00290,demo,venta,casa,Casa 3D 2B en Chiguayante,0,0,Chiguayante,Concepción,,3,2,https://example.invalid/demo/00290,2026-05-30,2026-06-12,2026-05-30:0,-36.92945,-73.01876
DEMO-01839,demo,venta,departamento,Depto 3D 2B en Los Ángeles,0,0,Los Ángeles,Biobío,87 m²,3,2,https://example.invalid/demo/01839,2026-06-11,2026-06-27,2026-06-11:0,-37.47497,-72.3457
DEMO-02942,demo,venta,casa,Casa 4D 2B en Tomé,3955.0,156222500,Tomé,Concepción,151 m²,4,2,https://example.invalid/demo/02942,2026-08-20,2026-08-23,2026-08-20:3955.0,-36.61377,-72.95665
DEMO-02777,demo,venta,departamento,Depto 2D 1B en Talcahuano,1880.0,74260000,Talcahuano,Concepción,66 m²,2,1,https://example.invalid/demo/02777,2026-07-28,2026-09-01,2026-07-28:1880.0,-36.72708,-73.10652
DEMO-01337,demo,venta,casa,Casa 6D 4B en Hualpén,8953.0,353643500,Hualpén,Concepción,232 m²,6,4,https://example.invalid/demo/01337,2026-08-08,2026-09-01,2026-08-08:8953.0,-36.76421,-73.08364
DEMO-01256,demo,venta,casa,Casa 6D 4B en Coronel,5411.0,213734500,Coronel,Concepción,234 m²,6,4,https://example.invalid/demo/01256,2026-06-24,2026-06-26,2026-06-24:5411.0,-37.01948,-73.15108
DEMO-00001,demo,venta,casa,Casa 3D 2B en Arauco,1870.0,73865000,Arauco,Arauco,,3,2,https://example.invalid/demo/00001,2026-08-04,2026-09-01,2026-08-04:1870.0,-37.25367,-73.31992
DEMO-01513,demo,venta,casa,Casa 3D 2B en Hualqui,0,0,Hualqui,Concepción,112 m²,3,2,https://example.invalid/demo/01513,2026-07-27,2026-09-01,2026-07-27:0,-36.97483,-72.93521
DEMO-03075,demo,venta,casa,Casa 2D 1B en Tomé,1635.0,64582500,Tomé,Concepción,70 m²,2,1,https://example.invalid/demo/03075,2026-08-07,2026-09-01,2026-08-07:1635.0,-36.63025,-72.94703
DEMO-02356,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,5531.0,218474500,San Pedro de la Paz,Concepción,77 m²,3,2,https://example.invalid/demo/02356,2026-06-10,2026-07-16,2026-06-10:5531.0,-36.84992,-73.08532
DEMO-01310,demo,venta,casa,Casa 4D 2B en Florida,1657.0,65451500,Florida,Concepción,140 m²,4,2,https://example.invalid/demo/01310,2026-07-28,2026-08-28,2026-07-28:1607.0|2026-08-12:1657.0,-36.81862,-72.65999
DEMO-00762,demo,venta,casa,Casa 6D 4B en Concepción,11330.0,447535000,Concepción,Concepción,,6,4,https://example.invalid/demo/00762,2026-07-24,2026-08-17,2026-07-24:11330.0,-36.84281,-73.04801
DEMO-01409,demo,venta,departamento,Depto 3D 2B en Hualpén,5560.0,219620000,Hualpén,Concepción,85 m²,3,2,https://example.invalid/demo/01409,2026-07-31,2026-09-01,2026-07-31:5560.0,-36.78414,-73.08907
DEMO-01469,demo,venta,departamento,Depto 2D 1B en Hualpén,2297.0,90731500,Hualpén,Concepción,,2,1,https://example.invalid/demo/01469,2026-08-23,2026-09-01,2026-08-23:2297.0,-36.78638,-73.08605
DEMO-02966,demo,venta,casa,Casa 6D 4B en Tomé,5515.0,217842500,Tomé,Concepción,231 m²,6,4,https://example.invalid/demo/02966,2026-06-03,2026-07-12,2026-06-03:5515.0,-36.62404,-72.94871
DEMO-00347,demo,venta,casa,Casa 3D 2B en Chiguayante,3505.0,138447500,Chiguayante,Concepción,120 m²,3,2,https://example.invalid/demo/00347,2026-08-22,2026-09-01,2026-08-22:3926.0|2026-08-27:3505.0,-36.92961,-73.01775
DEMO-02496,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,7847.0,309956500,San Pedro de la Paz,Concepción,99 m²,4,2,https://example.invalid/demo/02496,2026-07-31,2026-09-01,2026-07-31:7847.0,-36.85162,-73.09162
DEMO-01601,demo,venta,casa,Casa 4D 2B en Los Ángeles,5190.0,205005000,Los Ángeles,Biobío,155 m²,4,2,https://example.invalid/demo/01601,2026-07-27,2026-09-01,2026-07-27:5190.0,-37.50951,-72.36414
DEMO-01593,demo,venta,casa,Casa 5D 3B en Los Ángeles,5144.0,203188000,Los Ángeles,Biobío,175 m²,5,3,https://example.invalid/demo/01593,2026-05-06,2026-06-25,2026-05-06:5144.0,-37.45366,-72.33807
DEMO-01679,demo,venta,casa,Casa 2D 1B en Los Ángeles,2367.0,93496500,Los Ángeles,Biobío,81 m²,2,1,https://example.invalid/demo/01679,2026-08-24,2026-09-01,2026-08-24:2367.0,-37.49595,-72.3418
DEMO-02794,demo,venta,departamento,Depto 2D 1B en Talcahuano,1295.0,51152500,Talcahuano,Concepción,44 m²,2,1,https://example.invalid/demo/02794,2026-05-22,2026-06-29,2026-05-22:1334.0|2026-06-10:1295.0,-36.73293,-73.10195
DEMO-01376,demo,venta,casa,Casa 3D 2B en Hualpén,3655.0,144372500,Hualpén,Concepción,119 m²,3,2,https://example.invalid/demo/01376,2026-08-04,2026-08-05,2026-08-04:3655.0,-36.79462,-73.09185
DEMO-02685,demo,venta,casa,Casa 6D 4B en Talcahuano,10814.0,427153000,Talcahuano,Concepción,232 m²,6,4,https://example.invalid/demo/02685,2026-08-05,2026-08-07,2026-08-05:10814.0,-36.72509,-73.10445
DEMO-00410,demo,venta,casa,Casa 6D 4B en Chiguayante,9005.0,355697500,Chiguayante,Concepción,308 m²,6,4,https://example.invalid/demo/00410,2026-05-28,2026-07-10,2026-05-28:9005.0,-36.91327,-73.01081
DEMO-00627,demo,venta,departamento,Depto 2D 1B en Chiguayante,3550.0,140225000,Chiguayante,Concepción,60 m²,2,1,https://example.invalid/demo/00627,2026-06-10,2026-06-17,2026-06-10:3550.0,-36.92574,-73.02271
DEMO-02098,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,8102.0,320029000,San Pedro de la Paz,Concepción,158 m²,5,3,https://example.invalid/demo/02098,2026-08-12,2026-08-29,2026-08-12:8102.0,-36.85457,-73.09614
DEMO-01627,demo,venta,casa,Casa 5D 3B en Los Ángeles,7016.0,277132000,Los Ángeles,Biobío,160 m²,5,3,https://example.invalid/demo/01627,2026-06-01,2026-06-22,2026-06-01:7016.0,-37.49527,-72.34777
DEMO-01524,demo,venta,casa,Casa 6D 4B en Hualqui,5775.0,228112500,Hualqui,Concepción,,6,4,https://example.invalid/demo/01524,2026-05-05,2026-06-21,2026-05-05:5775.0,-36.97196,-72.93442
DEMO-02703,demo,venta,casa,Casa 6D 4B en Talcahuano,7371.0,291154500,Talcahuano,Concepción,263 m²,6,4,https://example.invalid/demo/02703,2026-08-30,2026-09-01,2026-08-30:7371.0,-36.71315,-73.10802
DEMO-01891,demo,venta,casa,Casa 4D 2B en Penco,3250.0,128375000,Penco,Concepción,143 m²,4,2,https://example.invalid/demo/01891,2026-08-17,2026-08-30,2026-08-17:3250.0,-36.72586,-72.99234
DEMO-00170,demo,venta,casa,Casa 4D 2B en Chiguayante,6222.0,245769000,Chiguayante,Concepción,137 m²,4,2,https://example.invalid/demo/00170,2026-08-10,2026-08-11,2026-08-10:6222.0,-36.92502,-73.00606
DEMO-00996,demo,venta,departamento,Depto 2D 1B en Concepción,4446.0,175617000,Concepción,Concepción,67 m²,2,1,https://example.invalid/demo/00996,2026-06-17,2026-07-27,2026-06-17:4446.0,-36.81294,-73.04573
DEMO-00617,demo,venta,departamento,Depto 4D 2B en Chiguayante,7062.0,278949000,Chiguayante,Concepción,114 m²,4,2,https://example.invalid/demo/00617,2026-06-24,2026-08-08,2026-06-24:7062.0,-36.92048,-73.01618
DEMO-01988,demo,arriendo,casa,Casa 5D 3B en San Pedro de la Paz,26.7,1054650,San Pedro de la Paz,Concepción,158 m²,5,3,https://example.invalid/demo/01988,2026-06-10,2026-07-10,2026-06-10:26.7,-36.87876,-73.09039
DEMO-00857,demo,venta,casa,Casa 4D 2B en Concepción,5373.0,212233500,Concepción,Concepción,126 m²,4,2,https://example.invalid/demo/00857,2026-07-06,2026-08-10,2026-07-06:5534.0|2026-07-23:5373.0,-36.80701,-73.0387
DEMO-02615,demo,venta,casa,Casa 3D 2B en Talcahuano,2956.0,116762000,Talcahuano,Concepción,,3,2,https://example.invalid/demo/02615,2026-07-13,2026-07-28,2026-07-13:2956.0,-36.71522,-73.12284
DEMO-01150,demo,venta,departamento,Depto 3D 2B en Concepción,5816.0,229732000,Concepción,Concepción,92 m²,3,2,https://example.invalid/demo/01150,2026-05-06,2026-06-10,2026-05-06:6281.0|2026-05-23:5816.0,-36.82442,-73.05463
DEMO-00958,demo,arriendo,departamento,Depto 4D 2B en Concepción,28.4,1121800,Concepción,Concepción,105 m²,4,2,https://example.invalid/demo/00958,2026-05-05,2026-06-10,2026-05-05:31.8|2026-05-23:28.4,-36.81661,-73.06376
DEMO-02058,demo,venta,casa,Casa 4D 2B en San Pedro de la Paz,4552.0,179804000,San Pedro de la Paz,Concepción,,4,2,https://example.invalid/demo/02058,2026-08-26,2026-09-01,2026-08-26:4552.0,-36.86371,-73.09365
DEMO-02632,demo,venta,casa,Casa 5D 3B en Talcahuano,4852.0,191654000,Talcahuano,Concepción,169 m²,5,3,https://example.invalid/demo/02632,2026-05-24,2026-07-17,2026-05-24:4706.0|2026-06-20:4852.0,-36.7493,-73.09865
DEMO-00881,demo,venta,casa,Casa 5D 3B en Concepción,8739.0,345190500,Concepción,Concepción,,5,3,https://example.invalid/demo/00881,2026-06-14,2026-07-12,2026-06-14:9176.0|2026-06-28:8739.0,-36.82014,-73.04242
DEMO-01481,demo,venta,departamento,Depto 3D 2B en Hualpén,2563.0,101238500,Hualpén,Concepción,80 m²,3,2,https://example.invalid/demo/01481,2026-06-14,2026-06-30,2026-06-14:2563.0,-36.80209,-73.08831
DEMO-02978,demo,venta,casa,Casa 4D 2B en Tomé,2979.0,117670500,Tomé,Concepción,,4,2,https://example.invalid/demo/02978,2026-08-08,2026-08-29,2026-08-08:2979.0,-36.6231,-72.95029
DEMO-00781,demo,venta,casa,Casa 3D 2B en Concepción,0,0,Concepción,Concepción,88 m²,3,2,https://example.invalid/demo/00781,2026-06-11,2026-07-26,2026-06-11:0,-36.82394,-73.03947
DEMO-01043,demo,venta,departamento,Depto 2D 1B en Concepción,3750.0,148125000,Concepción,Concepción,59 m²,2,1,https://example.invalid/demo/01043,2026-06-05,2026-07-16,2026-06-05:3750.0,-36.82846,-73.04926
DEMO-02357,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3700.0,146150000,San Pedro de la Paz,Concepción,59 m²,2,1,https://example.invalid/demo/02357,2026-05-20,2026-06-24,2026-05-20:3700.0,-36.85251,-73.08689
DEMO-01135,demo,venta,departamento,Depto 2D 1B en Concepción,2560.0,101120000,Concepción,Concepción,48 m²,2,1,https://example.invalid/demo/01135,2026-05-05,2026-06-10,2026-05-05:2560.0,-36.8211,-73.05553
DEMO-00520,demo,venta,departamento,Depto 3D 2B en Chiguayante,5189.0,204965500,Chiguayante,Concepción,72 m²,3,2,https://example.invalid/demo/00520,2026-06-06,2026-07-24,2026-06-06:5189.0,-36.91902,-73.01446
DEMO-02605,demo,venta,casa,Casa 4D 2B en Talcahuano,4521.0,178579500,Talcahuano,Concepción,,4,2,https://example.invalid/demo/02605,2026-05-07,2026-06-26,2026-05-07:4521.0,-36.72196,-73.11392
DEMO-02895,demo,venta,casa,Casa 4D 2B en Tomé,5662.0,223649000,Tomé,Concepción,128 m²,4,2,https://example.invalid/demo/02895,2026-07-05,2026-08-14,2026-07-05:5662.0,-36.61789,-72.95752
DEMO-01806,demo,venta,departamento,Depto 3D 2B en Los Ángeles,3229.0,127545500,Los Ángeles,Biobío,76 m²,3,2,https://example.invalid/demo/01806,2026-06-26,2026-07-12,2026-06-26:3229.0,-37.46629,-72.35391
DEMO-00368,demo,venta,casa,Casa 6D 4B en Chiguayante,7764.0,306678000,Chiguayante,Concepción,202 m²,6,4,https://example.invalid/demo/00368,2026-08-11,2026-08-28,2026-08-11:7764.0,-36.92782,-73.02312
DEMO-00516,demo,venta,departamento,Depto 3D 2B en Chiguayante,5821.0,229929500,Chiguayante,Concepción,87 m²,3,2,https://example.invalid/demo/00516,2026-08-18,2026-08-22,2026-08-18:5821.0,-36.92842,-73.01697
DEMO-00281,demo,venta,casa,Casa 6D 4B en Chiguayante,5157.0,203701500,Chiguayante,Concepción,204 m²,6,4,https://example.invalid/demo/00281,2026-08-27,2026-09-01,2026-08-27:5157.0,-36.90363,-73.02413
DEMO-01784,demo,venta,departamento,Depto 2D 1B en Los Ángeles,3014.0,119053000,Los Ángeles,Biobío,70 m²,2,1,https://example.invalid/demo/01784,2026-05-06,2026-05-21,2026-05-06:3014.0,-37.47077,-72.35918
DEMO-02614,demo,venta,casa,Casa 4D 2B en Talcahuano,4353.0,171943500,Talcahuano,Concepción,139 m²,4,2,https://example.invalid/demo/02614,2026-06-14,2026-06-16,2026-06-14:4353.0,-36.71561,-73.12386
DEMO-02008,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,5699.0,225110500,San Pedro de la Paz,Concepción,178 m²,5,3,https://example.invalid/demo/02008,2026-05-10,2026-05-19,2026-05-10:5699.0,-36.8717,-73.08834
DEMO-01974,demo,arriendo,casa,Casa 3D 2B en San Pedro de la Paz,24.7,975650,San Pedro de la Paz,Concepción,116 m²,3,2,https://example.invalid/demo/01974,2026-07-25,2026-08-04,2026-07-25:24.7,-36.85416,-73.08516
DEMO-01257,demo,venta,casa,Casa 5D 3B en Coronel,4915.0,194142500,Coronel,Concepción,170 m²,5,3,https://example.invalid/demo/01257,2026-07-06,2026-07-13,2026-07-06:4915.0,-37.00957,-73.13439
DEMO-00608,demo,venta,departamento,Depto 4D 2B en Chiguayante,4375.0,172812500,Chiguayante,Concepción,104 m²,4,2,https://example.invalid/demo/00608,2026-05-14,2026-06-29,2026-05-14:4375.0,-36.91414,-73.02071
DEMO-02651,demo,venta,casa,Casa 3D 2B en Talcahuano,5127.0,202516500,Talcahuano,Concepción,111 m²,3,2,https://example.invalid/demo/02651,2026-05-25,2026-07-02,2026-05-25:5127.0,-36.73202,-73.09481
DEMO-00564,demo,venta,departamento,Depto 3D 2B en Chiguayante,4186.0,165347000,Chiguayante,Concepción,,3,2,https://example.invalid/demo/00564,2026-08-30,2026-09-01,2026-08-30:4186.0,-36.92011,-73.015
DEMO-00413,demo,venta,casa,Casa 4D 2B en Chiguayante,0,0,Chiguayante,Concepción,156 m²,4,2,https://example.invalid/demo/00413,2026-05-27,2026-07-04,2026-05-27:0,-36.92649,-73.02821
DEMO-01986,demo,arriendo,casa,Casa 2D 1B en San Pedro de la Paz,13.8,545100,San Pedro de la Paz,Concepción,61 m²,2,1,https://example.invalid/demo/01986,2026-08-16,2026-09-01,2026-08-16:15.5|2026-08-24:13.8,-36.86283,-73.08685
DEMO-00869,demo,venta,casa,Casa 4D 2B en Concepción,7585.0,299607500,Concepción,Concepción,152 m²,4,2,https://example.invalid/demo/00869,2026-06-09,2026-07-23,2026-06-09:8495.0|2026-07-01:7585.0,-36.83733,-73.05094
DEMO-01723,demo,venta,departamento,Depto 3D 2B en Los Ángeles,3278.0,129481000,Los Ángeles,Biobío,90 m²,3,2,https://example.invalid/demo/01723,2026-05-09,2026-06-22,2026-05-09:3278.0,-37.46387,-72.35114
DEMO-01989,demo,arriendo,casa,Casa 3D 2B en San Pedro de la Paz,22.7,896650,San Pedro de la Paz,Concepción,109 m²,3,2,https://example.invalid/demo/01989,2026-06-26,2026-07-24,2026-06-26:25.4|2026-07-10:22.7,-36.85458,-73.10336
DEMO-02631,demo,venta,casa,Casa 6D 4B en Talcahuano,6759.0,266980500,Talcahuano,Concepción,250 m²,6,4,https://example.invalid/demo/02631,2026-07-21,2026-09-01,2026-07-21:7097.0|2026-08-11:6759.0,-36.72672,-73.12003
DEMO-02852,demo,venta,departamento,Depto 3D 2B en Talcahuano,3837.0,151561500,Talcahuano,Concepción,72 m²,3,2,https://example.invalid/demo/02852,2026-08-04,2026-08-30,2026-08-04:4029.0|2026-08-17:3837.0,-36.72188,-73.10835
DEMO-02290,demo,venta,departamento,Depto 1D 1B en San Pedro de la Paz,2093.0,82673500,San Pedro de la Paz,Concepción,40 m²,1,1,https://example.invalid/demo/02290,2026-08-01,2026-08-08,2026-08-01:2093.0,-36.84772,-73.08461
DEMO-02692,demo,venta,casa,Casa 6D 4B en Talcahuano,11822.0,466969000,Talcahuano,Concepción,244 m²,6,4,https://example.invalid/demo/02692,2026-05-15,2026-06-06,2026-05-15:11467.0|2026-05-26:11822.0,-36.72801,-73.10418
DEMO-01626,demo,venta,casa,Casa 5D 3B en Los Ángeles,5976.0,236052000,Los Ángeles,Biobío,167 m²,5,3,https://example.invalid/demo/01626,2026-06-30,2026-07-01,2026-06-30:5976.0,-37.46227,-72.34091
DEMO-01539,demo,venta,casa,Casa 4D 2B en Los Ángeles,5809.0,229455500,Los Ángeles,Biobío,151 m²,4,2,https://example.invalid/demo/01539,2026-06-11,2026-07-11,2026-06-11:5809.0,-37.47664,-72.37935
DEMO-01143,demo,venta,departamento,Depto 3D 2B en Concepción,6598.0,260621000,Concepción,Concepción,87 m²,3,2,https://example.invalid/demo/01143,2026-07-03,2026-07-10,2026-07-03:6598.0,-36.82778,-73.04638
DEMO-01226,demo,venta,departamento,Depto 3D 2B en Concepción,4911.0,193984500,Concepción,Concepción,87 m²,3,2,https://example.invalid/demo/01226,2026-05-12,2026-05-26,2026-05-12:4911.0,-36.81551,-73.05257
DEMO-02571,demo,venta,casa,Casa 6D 4B en Santa Juana,3500.0,138250000,Santa Juana,Concepción,212 m²,6,4,https://example.invalid/demo/02571,2026-05-13,2026-06-30,2026-05-13:3500.0,-37.17719,-72.94555
DEMO-00255,demo,venta,casa,Casa 6D 4B en Chiguayante,14164.0,559478000,Chiguayante,Concepción,,6,4,https://example.invalid/demo/00255,2026-06-11,2026-07-02,2026-06-11:14164.0,-36.90648,-73.02362
DEMO-00686,demo,arriendo,casa,Casa 3D 2B en Concepción,32.6,1287700,Concepción,Concepción,,3,2,https://example.invalid/demo/00686,2026-07-24,2026-08-05,2026-07-24:32.6,-36.82545,-73.04065
DEMO-00335,demo,venta,casa,Casa 2D 1B en Chiguayante,2432.0,96064000,Chiguayante,Concepción,,2,1,https://example.invalid/demo/00335,2026-07-30,2026-09-01,2026-07-30:2432.0,-36.90558,-73.00761
DEMO-00277,demo,venta,casa,Casa 6D 4B en Chiguayante,8177.0,322991500,Chiguayante,Concepción,214 m²,6,4,https://example.invalid/demo/00277,2026-05-26,2026-07-25,2026-05-26:7932.0|2026-06-25:8177.0,-36.92351,-73.00182
DEMO-01451,demo,venta,departamento,Depto 2D 1B en Hualpén,2105.0,83147500,Hualpén,Concepción,53 m²,2,1,https://example.invalid/demo/01451,2026-07-26,2026-08-23,2026-07-26:2210.0|2026-08-09:2105.0,-36.7892,-73.08805
DEMO-00721,demo,venta,casa,Casa 6D 4B en Concepción,7645.0,301977500,Concepción,Concepción,246 m²,6,4,https://example.invalid/demo/00721,2026-06-03,2026-07-30,2026-06-03:7645.0,-36.82035,-73.04844
DEMO-00175,demo,venta,casa,Casa 2D 1B en Chiguayante,2450.0,96775000,Chiguayante,Concepción,70 m²,2,1,https://example.invalid/demo/00175,2026-07-24,2026-08-04,2026-07-24:2744.0|2026-07-29:2450.0,-36.90749,-73.01885
DEMO-00663,demo,venta,departamento,Depto 3D 2B en Chiguayante,5214.0,205953000,Chiguayante,Concepción,,3,2,https://example.invalid/demo/00663,2026-06-05,2026-06-12,2026-06-05:5214.0,-36.92126,-73.01042
DEMO-02694,demo,venta,casa,Casa 4D 2B en Talcahuano,4681.0,184899500,Talcahuano,Concepción,148 m²,4,2,https://example.invalid/demo/02694,2026-06-24,2026-07-02,2026-06-24:4681.0,-36.74502,-73.10065
