url,cerca_biotren,cerca_colegio,cerca_parque,cerca_salud,cerca_supermercado,cerca_universidad,dist_biotren,dist_colegio,dist_parque,dist_salud,dist_supermercado,dist_universidad,sol_calidad,sol_calle,sol_edificios,sol_fuente,sol_horas_luz,sol_p10,sol_p3,sol_p6
https://example.invalid/demo/03032,,Escuela República De Panamá,Plaza de Bellavista,CESFAM/ SAPU Bellavista,Acuenta,,1892,340,1112,866,879,,0.68,6.3,37,demo,9.5,8.3,7.5,7.8
https://example.invalid/demo/01696,Terminal de Buses Islajacoop,Escuela D-868 General Bernardo O'Higgins (ex n° 1),Plaza Libertador Bernardo O'Higgins,Hospital Mutual de Seguridad de Los Ángeles ACHS,Unimarc,Instituto AIEP,365,239,487,394,47,345,0.81,4.5,27,demo,9.5,7.7,6.5,6.8
https://example.invalid/demo/02397,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Santa Isabel,Univesidad Santo Tomás Concepción,1140,394,393,875,681,2742,0.82,5.2,33,demo,9.5,6.2,5.7,5.8
https://example.invalid/demo/01053,Buses Delsal,Colegio San Pedro Nolasco,Plaza de la Independencia,Indimed,Santa Isabel,Casa Central Universidad Catolica de la Santisima Concepción,298,109,377,398,184,427,0.71,1.5,34,demo,9.5,6.5,2.0,3.2
https://example.invalid/demo/01016,Terminal de Buses Jota Ewert,Colegio la Inmaculada Concepción,Plaza Cruz,CITSALUD,Super Ganga,Colegio Bautista de Concepción,312,141,139,847,470,296,0.79,1.5,33,demo,9.5,4.7,4.3,4.3
https://example.invalid/demo/01750,Terminal Santa Rita,Liceo Comercial B-64 Diego Portales Palazuelos,Plaza Población Hospital,Complejo Asistencial Doctor Víctor Ríos Ruiz,Lider,,662,155,70,139,303,186,0.67,6.0,36,demo,9.5,9.3,6.7,7.7
https://example.invalid/demo/00411,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Lider,,1794,1676,1411,2462,1981,,0.71,7.2,35,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01515,Terminal de buses Las Galaxias,Christian College,Parque de Juegos Villa Arboleda,CESFAM Hualqui,Unimarc,,577,148,441,347,383,,0.88,6.2,25,demo,9.5,8.7,6.7,7.5
https://example.invalid/demo/02837,El Arenal,Colegio Remodelación Simons,,Filial Cruz Roja Talcahuano,Lider,Instituto Profesional ESUCOMEX Talcahuano,787,476,177,1210,65,749,0.68,3.8,34,demo,9.5,9.5,6.5,9.5
https://example.invalid/demo/01106,Buses Delsal,Escuela Diferencial y Centro de Atencion Temprana Libertad,Plaza Condell,Clínica Ernesto Silva B.,Andretta,Preuniversitarios Cpech,797,105,360,435,443,361,0.93,5.7,28,demo,9.5,6.5,5.7,6.0
https://example.invalid/demo/01947,Lirquén,Colegio El Refugio,Plaza Los Conquistadores,UAPO,Provisiones Eugenio,,3384,88,380,564,34,,0.82,5.7,34,demo,9.5,8.0,6.0,7.2
https://example.invalid/demo/00669,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Santa Isabel,,735,570,332,1007,773,,0.76,1.3,37,demo,9.5,4.2,2.5,2.8
https://example.invalid/demo/02766,Hospital Las Higueras,Escuela Leonor Mascayano,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,377,159,355,528,195,135,0.68,1.2,31,demo,9.5,5.2,2.5,4.7
https://example.invalid/demo/01485,Universidad Técnica Federico Santa María,Centro Integral Los Aromos,,Clínica Mutual de Seguridad CCHC,Jumbo,INACAP Concepción / Talcahuano,968,701,716,1078,846,332,0.6,8.8,30,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00095,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Unimarc,,1570,1406,1443,2091,1878,,0.58,8.3,33,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/00002,,,,,,,,,,,,,0.93,5.3,28,demo,9.5,7.5,5.7,6.0
https://example.invalid/demo/01447,Universidad Técnica Federico Santa María,Centro Integral Los Aromos,,Clínica Mutual de Seguridad CCHC,Jumbo,INACAP Concepción / Talcahuano,973,702,651,1005,788,420,0.72,8.2,36,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00367,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,1713,1542,1545,2091,2029,,0.69,8.2,35,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00404,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Supermercado Monika,,2381,2206,2180,2535,2624,,0.67,7.0,39,demo,9.5,8.7,7.8,8.2
https://example.invalid/demo/02789,El Arenal,Jardin Infantil Barquito de Papel,,CESFAM San Vicente,,Instituto Profesional ESUCOMEX Talcahuano,370,304,56,986,333,487,0.7,6.8,33,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/01273,Estación Intermodal Coronel,Escuela Diferencial Rayito de Sol,PLaza de Juegos Renacer,Hospital San José de Coronel,Farmacía naturista: rancho doña Graciela,,2198,666,411,1284,1366,1057,0.71,5.8,34,demo,9.5,8.7,8.0,8.3
https://example.invalid/demo/03145,,Liceo República del Ecuador,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,3151,41,421,266,534,,0.75,6.0,28,demo,9.5,8.7,6.8,7.2
https://example.invalid/demo/00974,Terminal de Buses Jota Ewert,Escuela Especial de Lenguaje Pequeños Amigos,Huerta Comunitaria C3,Clínica Kenal,Alvi,Colegio Bautista de Concepción,384,45,259,864,408,432,0.75,5.8,32,demo,9.5,9.2,9.0,9.2
https://example.invalid/demo/00469,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Santa Isabel,,572,457,145,808,495,,0.73,2.2,30,demo,9.5,4.8,2.5,3.0
https://example.invalid/demo/02272,Juan Pablo II,Escuela Miguel José Zañartu Santa María E-653,Plaza Las Encinas,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1215,418,226,477,497,3022,0.76,6.2,34,demo,9.5,9.2,7.7,8.8
https://example.invalid/demo/02335,Juan Pablo II,Colegio El Arrayán,,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,807,195,306,58,354,3295,0.82,6.5,33,demo,9.5,8.5,6.8,8.0
https://example.invalid/demo/00472,Estación de buses Turbus,Colegio John F. Kennedy,Plaza Cochrane,Cruz Roja Filial Chiguayante,Supermercado Monika,,664,427,745,616,672,,0.82,2.2,33,demo,9.5,3.7,2.2,3.3
https://example.invalid/demo/02952,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Unimarc,,3247,228,242,921,692,,0.74,7.5,31,demo,9.5,9.5,8.5,9.5
https://example.invalid/demo/00749,,Colegio La Providencia,Plaza Perú,Hospital Traumatológico de Concepción,Colun,Instituto IPG Concepción,899,40,433,236,368,143,0.72,3.0,29,demo,9.5,7.7,6.8,7.3
https://example.invalid/demo/03059,,Escuela Básica y Adultos California,Plaza de Bellavista,CESFAM/ SAPU Bellavista,Acuenta,,2039,585,1438,1268,1386,,0.76,8.2,33,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02918,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Mayorista 10,,2719,599,528,1258,662,,0.71,6.0,28,demo,9.5,9.5,8.3,9.5
https://example.invalid/demo/01970,Lirquén,Escuela Penco,,CESFAM Penco,Gabito,,3272,143,101,404,152,,0.76,3.7,33,demo,9.5,6.5,4.5,5.8
https://example.invalid/demo/01255,Estación Intermodal Coronel,Escuela Diferencial Rayito de Sol,,Hospital San José de Coronel,Unimarc,,2517,1007,544,1219,1551,1624,0.77,8.3,30,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02262,Juan Pablo II,Colegio El Arrayán,,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,1009,339,107,151,529,3317,0.86,2.5,37,demo,9.5,7.3,3.2,5.0
https://example.invalid/demo/01803,Terminal Santa Rita,Escuela de Lenguaje Palabras Magicas,Parque Central Avenida Vicuña Mackenna,Consultorio,Supermercado Unico,Instituto Santo Tomás,1618,310,230,657,182,1049,0.76,5.3,33,demo,9.5,6.3,5.5,5.5
https://example.invalid/demo/02223,Concepción,Escuela de Lenguaje Llacolén,,Centro de Salud Familiar Juan Soto Fernández,Santa Isabel,AIEP,1731,1216,953,1495,1542,1910,0.71,3.5,31,demo,9.5,6.3,6.2,6.2
https://example.invalid/demo/00489,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1434,1115,1349,1314,1430,,0.81,5.2,32,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/03014,,Escuela Básica y Adultos California,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2417,65,1211,1273,941,,0.58,6.8,36,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/00637,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Super Ganga,,527,404,93,812,505,,0.7,2.5,30,demo,9.5,4.2,3.5,3.8
https://example.invalid/demo/00736,Terminal de Buses Jota Ewert,Colegio Malvina Romero Vidal,Bandejón central Manuel Rodriguez,CESFAM Tucapel,Unimarc,Colegio Bautista de Concepción,486,156,57,780,282,855,0.49,5.7,37,demo,9.5,7.3,6.5,6.8
https://example.invalid/demo/02141,Diagonal Biobío,Liceo Mauricio Hochschild del CEAT,,CESFAM San Pedro de La Paz,Ok Market,INACAP San Pedro de la Paz,1226,438,151,1509,343,1688,0.74,8.2,42,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01532,Terminal de buses Las Galaxias,Colegio Valle de Hualqui,,CESFAM Hualqui,Super Bodega Acuenta,,1395,1601,1587,2044,1930,,0.74,6.7,39,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01263,Estación Intermodal Coronel,Escuela Vista Hermosa,Plazoleta Altos de Coronel,Hospital San José de Coronel,Unimarc,,1667,768,817,1122,1144,1955,0.64,5.5,33,demo,9.5,6.0,5.8,6.0
https://example.invalid/demo/02939,,Liceo Vicente Alberto Palacios Valdés,Plazoleta Calle Las Lilas,Hospital de Tomé,Unimarc,,3438,40,91,148,687,,0.72,5.8,36,demo,9.5,7.7,6.3,6.8
https://example.invalid/demo/01826,Terminal Santa Rita,Centro de Atención Infantil Tamborín,,Consultorio,Supermercado Unico,Universidad y CFT de Los Lagos,1406,241,384,536,365,932,0.7,6.0,30,demo,9.5,7.3,6.7,7.2
https://example.invalid/demo/00767,Concepción,Escuela Óscar Castro Zúñiga,Parque Bicentenario,Integramédica,Lider,Univesidad Santo Tomás Concepción,83,171,265,237,116,317,0.7,1.5,37,demo,9.5,9.0,8.2,9.0
https://example.invalid/demo/00971,,Escuela F-560 Luis Muñoz Burboa,Parque Metropolitano Cerro Caracol,Clínica dental: Radio Dent,Supermercado Versluys,Centro Mandala,569,275,205,811,1019,436,0.68,2.0,34,demo,9.5,9.5,4.7,9.5
https://example.invalid/demo/01280,Estación Intermodal Coronel,Jardín Infantil Emanuel,Plazotela Carvallo,Centro kinésico Coronel,Santa Isabel,,379,295,136,182,203,1093,0.56,5.7,32,demo,9.5,5.8,5.8,5.8
https://example.invalid/demo/01110,Buses Delsal,Colegio San Pedro Nolasco,Plaza de la Independencia,Indimed,Santa Isabel,Casa Central Universidad Catolica de la Santisima Concepción,273,104,408,421,214,455,0.62,2.2,32,demo,9.5,3.8,2.3,2.7
https://example.invalid/demo/00525,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,CESFAM Pinares,Lider,,1101,1027,708,1722,1220,,0.86,7.7,29,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02463,Juan Pablo II,Colegio El Arrayán,Plaza Las Encinas,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,982,262,141,200,573,3177,0.78,4.2,36,demo,9.5,8.3,7.5,7.8
https://example.invalid/demo/01607,Terminal Rodoviario Los Ángeles,Colegio Teresiano Los Ángeles,,CESFAM Nuevo Horizonte,Supermercado Acuenta,Centro Integral de Educación Tecnológica Curamávida,5094,3139,2035,4396,4619,3130,0.72,7.3,32,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00732,Lorenzo Arenas,Colegio Santa Luisa,Plaza Andres Lamas,Centro Integral para el Adulto Mayor Lorenzo Arenas,Santa Isabel,Escuela de Suboficiales de Carabineros - Grupo Concepción,844,267,225,581,829,1561,0.72,1.5,29,demo,9.5,9.5,5.2,9.5
https://example.invalid/demo/00294,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Lider,,561,514,564,1226,726,,0.69,5.5,35,demo,9.5,7.2,6.0,6.3
https://example.invalid/demo/01363,Terminal de colectivos 21,Escuela de Lenguaje Peumayen,Plazoleta Perla del BioBio,CESFAM Talcahuano Sur,Supermercado: Victor Hugo,CEDUC UCN Hualpén,712,143,228,853,347,1531,0.76,7.8,37,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/03025,,Carlos Mahns Choupay,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2903,425,885,782,761,,0.75,6.5,36,demo,9.5,8.3,8.0,8.3
https://example.invalid/demo/00333,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1628,1292,1596,1486,1619,,0.51,4.0,35,demo,9.5,8.8,4.7,8.2
https://example.invalid/demo/02045,Lorenzo Arenas,Liceo Polivalente Lorenzo Arenas Olivo,,Centro Integral para el Adulto Mayor Lorenzo Arenas,Jumbo,Instituto Santo Tomás,1745,1041,794,1458,1246,2326,0.55,7.5,29,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01154,Concepción,Colegio Alonso de Ercilla,Áreas verdes Esmeralda,CESFAM Pedro de Valdivia (Concepción),Super Ganga,Instituto Profesional Virginio Gómez,998,235,309,414,371,513,0.68,7.5,41,demo,9.5,9.5,8.8,9.3
https://example.invalid/demo/00169,Estación de buses Turbus,Colegio John F. Kennedy,Plaza de Armas de Chiguayante,Cruz Roja Filial Chiguayante,Supermercado Mey,,682,328,670,480,632,,0.71,7.7,28,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/02851,Hospital Las Higueras,Colegio Remodelación Simons,,Filial Cruz Roja Talcahuano,Lider,Universidad Católica de la Santísima Concepción Talcahuano,1340,767,375,1333,641,1027,0.62,7.7,32,demo,9.5,8.2,7.7,7.7
https://example.invalid/demo/01526,Terminal de buses Las Galaxias,Escuela Los Libertadores de Hualqui,,CESFAM Hualqui,Almacén Lincanray,,1559,756,277,1011,828,,0.83,8.7,30,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01368,Lorenzo Arenas,Escuela Diferencial Bao Bab,,Sanatorio Alemán,Olimpia,Escuela de Suboficiales de Carabineros - Grupo Concepción,1269,388,225,338,407,1784,0.69,5.2,36,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/00061,Manquimávida,Colegio Madre Paulina,,CESFAM Pinares,Lider,,1050,1140,675,1857,1416,,0.66,6.5,29,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00899,Concepción,Escuela de Lenguaje Palabritas,Parque Costanera,Centro de Salud Familiar Juan Soto Fernández,Tottus,Univesidad Santo Tomás Concepción,762,676,365,480,641,930,0.79,6.3,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01543,Terminal Rodoviario Los Ángeles,Escuela D-934 Thomas Jefferson (ex n° 10),,CESFAM NORORIENTE Los Ángeles,Super Ganga,Instituto AIEP,1374,512,307,1024,1019,1555,0.78,4.2,32,demo,9.5,9.0,6.2,8.5
https://example.invalid/demo/01247,Estación Intermodal Coronel,Escuela Vista Hermosa,Plazoleta Altos de Coronel,Hospital San José de Coronel,Unimarc,,1744,953,983,1304,1304,2117,0.58,8.0,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02953,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Mayorista 10,,2893,664,608,1378,869,,0.59,8.0,34,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00755,Terminal de Buses 63 Rengo Lientur,Escuela Particular Santa Emilia,,Centro Medico Universidad San Sebastián,Mayorista Super Ganga,Universidad San Sebastián,1040,30,59,77,334,95,0.74,7.7,34,demo,9.5,9.5,8.2,9.5
https://example.invalid/demo/01538,Terminal Santa Rita,Escuela Básica Diferencial Arcoiris,,CESFAM/ SAPU Paillihue,Unimarc,Instituto Santo Tomás,4735,706,2142,3195,2787,4148,0.69,7.8,29,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01830,Terminal de Buses Rurales Vega Techada,Escuela E-927 República de Israel (ex n° 5),,CESFAM NORORIENTE Los Ángeles,Super Ganga,Hogar Universidad de Concepción,365,274,143,701,275,333,0.76,6.5,34,demo,9.5,9.3,7.3,8.5
https://example.invalid/demo/02104,Concepción,Colegio Alerce,,Centro de Salud Familiar Juan Soto Fernández,Tottus,Instituto Santo Tomás,1648,961,798,1141,1429,1617,0.7,7.0,33,demo,9.5,9.5,8.2,9.5
https://example.invalid/demo/01158,Estación Intermodal Concepción,Colegio Carmela Romero de Espinosa,Plaza España,CITSALUD,Lider,Instituto Profesional Valle Central,308,109,226,193,233,243,0.66,3.5,35,demo,9.5,7.7,4.0,4.3
https://example.invalid/demo/02919,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Unimarc,,2892,280,205,910,403,,0.7,5.2,33,demo,9.5,8.7,6.3,7.5
https://example.invalid/demo/02771,Hospital Las Higueras,Escuela Santa Clara,,Instituto de Seguridad del Trabajo de Talcahuano,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,1534,1221,893,1874,1411,1394,0.67,1.7,36,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/01306,,,,,,,,,,,,,0.73,5.0,33,demo,9.5,9.5,8.2,9.5
https://example.invalid/demo/02597,Hospital Las Higueras,Escuela de Lenguaje Santa Catalina,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,619,61,181,469,463,381,0.75,4.5,32,demo,9.5,7.5,6.5,7.0
https://example.invalid/demo/02626,Hospital Las Higueras,Escuela Santa Clara,,Instituto de Seguridad del Trabajo de Talcahuano,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,2242,1676,1263,2375,2167,2174,0.81,6.5,27,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01641,Terminal Santa Rita,Colegio Aliwen,Plaza Los Notros,ACHS Salud,Unimarc,,851,375,332,363,292,492,0.81,5.7,36,demo,9.5,7.5,6.7,7.2
https://example.invalid/demo/01472,Universidad Técnica Federico Santa María,Colegio Adventista,,CESFAM Talcahuano Sur,Alvi,Universidad Técnica Federico Santa María,863,109,3,1042,326,801,0.8,4.8,25,demo,9.5,7.7,5.8,6.7
https://example.invalid/demo/03002,,Liceo República del Ecuador,"Plaza Inclusiva ""Samuel Muñoz""",Hospital de Tomé,Acuenta,,3288,317,507,396,803,,0.76,6.3,34,demo,9.5,8.0,7.7,8.0
https://example.invalid/demo/00832,Terminal de Buses Collao,Liceo Técnico Profesional La Araucana,,Clínica del Sur,El Mesón,Universidad del Bío-Bío,1023,844,599,1200,1351,1996,0.75,7.5,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01430,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Semillita,,Sanatorio Alemán,Bodega Acuenta,Universidad Técnica Federico Santa María,914,261,114,1221,639,725,0.82,4.3,33,demo,9.5,6.5,5.3,6.0
https://example.invalid/demo/01916,Lirquén,Escuela de Lenguaje Alcazar,Parque Mirador Los Pinos,UAPO,Unimarc,,2415,301,429,469,496,,0.67,5.5,39,demo,9.5,7.5,6.3,6.8
https://example.invalid/demo/01649,Terminal Santa Rita,Escuela E-922 Arturo Alessandri Palma,,CESFAM Villa los Ríos,,,3221,101,61,156,1224,2707,0.65,6.5,34,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01396,Terminal de colectivos 21,,,CESFAM Talcahuano Sur,Alvi,Universidad Técnica Federico Santa María,1241,284,94,575,789,1261,0.74,5.3,39,demo,9.5,8.3,8.3,8.3
https://example.invalid/demo/03017,,Escuela Básica y Adultos California,Plaza de Bellavista,CESFAM/ SAPU Bellavista,Acuenta,,2047,382,1356,1144,1063,,0.81,6.3,27,demo,9.5,6.8,6.7,6.8
https://example.invalid/demo/02714,El Arenal,,Borde Costero El Morro,Filial Cruz Roja Talcahuano,Lider,Instituto Profesional ESUCOMEX Talcahuano,1702,929,654,939,1206,1305,0.63,6.5,35,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/00290,Pedro Medina,Colegio Aurora de Chile Sur,,CESFAM Pinares,Lider,,476,450,235,852,338,,0.69,5.8,32,demo,9.5,9.5,7.2,7.8
https://example.invalid/demo/01839,Terminal Santa Rita,Liceo Bicentenario A-59 Los Ángeles,Plaza Población Hospital,Complejo Asistencial Doctor Víctor Ríos Ruiz,Lider,,817,227,153,65,347,335,0.66,4.8,35,demo,9.5,7.7,5.5,6.3
https://example.invalid/demo/02942,,Liceo Vicente Alberto Palacios Valdés,Plazoleta Calle Las Lilas,Hospital de Tomé,Unimarc,,3385,40,85,189,625,,0.67,6.2,36,demo,9.5,8.5,8.5,8.5
https://example.invalid/demo/02777,El Arenal,Colegio Remodelación Simons,,Filial Cruz Roja Talcahuano,Lider,Instituto Profesional ESUCOMEX Talcahuano,920,390,117,1105,173,773,0.6,5.3,35,demo,9.5,6.7,5.8,6.2
https://example.invalid/demo/01337,Los Cóndores,Colegio Adventista de Talcahuano,,CESFAM Paulina Avendaño Pereda,,Universidad Andrés Bello Concepción,1098,539,216,2187,159,1878,0.62,8.7,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01256,Coronel,Colegio Jorge Rojas,Plaza Estación intermodal Coronel,Centro kinésico Coronel,Santa Isabel,,570,240,521,767,686,1719,0.7,2.0,33,demo,9.5,4.8,2.2,2.8
https://example.invalid/demo/00001,,,,,,,,,,,,,0.76,7.8,37,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/01513,Terminal de buses Las Galaxias,Christian College,Plaza Hualqui,CESFAM Hualqui,Unimarc,,768,98,310,201,282,,0.76,1.2,37,demo,9.5,1.3,1.2,1.2
https://example.invalid/demo/03075,,Escuela Especial de Lenguaje Tierra de Niños,Plaza de Bellavista,CESFAM/ SAPU Bellavista,Acuenta,,1504,665,825,640,1374,,0.82,4.2,34,demo,9.5,8.2,6.8,7.7
https://example.invalid/demo/02356,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,AIEP,1697,610,818,941,838,3181,0.69,4.2,36,demo,9.5,6.0,6.0,6.0
https://example.invalid/demo/01310,,,,,,,,,,,,,0.74,0.7,38,demo,9.5,6.3,5.3,5.7
https://example.invalid/demo/00762,,Escuela Especial Chile España,,Clínica de la mujer - Sanatorio Alemán,Jumbo,Instituto Profesional Virginio Gómez,1391,476,369,353,524,1286,0.62,2.2,34,demo,9.5,8.0,7.2,7.5
https://example.invalid/demo/01409,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Villa Hermosa,,CESFAM Hualpencillo,Alvi,CEDUC UCN Hualpén,311,410,428,1311,408,238,0.76,6.3,37,demo,9.5,7.2,7.0,7.2
https://example.invalid/demo/01469,Universidad Técnica Federico Santa María,Centro Integral Los Aromos,,CESFAM Hualpencillo,Alvi,Universidad Técnica Federico Santa María,282,358,423,1620,325,195,0.67,1.7,33,demo,9.5,7.3,3.7,7.3
